level_0	index	sid	nid	size	dilated_size	scaling	magnification	image_type	Channel	Nuclei	x	y	z	Value	FWHM	SNR	NSNR	Label	SNR2	Value2
97	7182	4	106	6055	11126	1.0	20x	raw	a647	143	452.176	495.983	54.937	0.301	1.707	7.2570000000000014	1.45	0	5.1299531401438	0.301
98	7183	4	84	13931	25142	1.0	20x	raw	a647	0	368.14	162.055	56.049	0.3	1.74	9.909	-1.0	0	4.19724223168625	0.3
99	7184	4	149	7305	15733	1.0	20x	raw	a647	92	583.325	330.879	55.94300000000001	0.299	2.264	7.443	1.31	0	7.124065460561758	0.299
100	7185	4	118	8253	15606	1.0	20x	raw	a647	178	437.151	591.024	55.085	0.294	2.524	3.865	1.305	0	3.68122478627367	0.294
101	7186	4	55	6444	14364	1.0	20x	raw	a647	78	212.93400000000003	283.91	53.993	0.294	2.012	4.581	1.314	0	4.65775851504625	0.294
102	7187	4	137	23142	44137	1.0	20x	raw	a647	59	630.867	244.085	54.843	0.293	2.068	4.159	1.336	0	4.38103241384207	0.293
103	7188	4	151	10134	21569	1.0	20x	raw	a647	0	606.9	539.955	52.291	0.292	2.36	12.159	-1.0	0	9.58669077859511	0.292
104	7189	4	37	5711	10648	1.0	20x	raw	a647	180	160.189	590.134	52.927	0.292	1.824	13.591	1.3330000000000002	0	9.89158919132933	0.292
105	7190	4	126	2811	5698	1.0	20x	raw	a647	0	453.026	641.064	53.715	0.29100000000000004	1.664	2.602	-1.0	0	3.55516292738604	0.29100000000000004
106	7191	4	87	2853	7496	1.0	20x	raw	a647	0	329.975	350.8930000000001	54.719	0.29100000000000004	1.654	15.85	-1.0	0	8.640866235541178	0.29100000000000004
107	7192	4	31	2454	5326	1.0	20x	raw	a647	0	141.218	120.888	57.982	0.29	2.094	13.002	-1.0	0	5.28150707470926	0.29
108	7193	4	131	6570	13014	1.0	20x	raw	a647	129	488.043	422.987	55.994	0.28800000000000003	1.714	7.6179999999999986	1.456	0	8.35037023205852	0.28800000000000003
109	7194	4	81	6832	10556	1.0	20x	raw	a647	48	326.171	180.178	55.975	0.285	2.049	7.451	1.358	0	6.5130656418770885	0.285
110	7195	4	121	6210	12420	1.0	20x	raw	a647	0	475.899	200.106	50.273	0.284	2.04	10.923	-1.0	0	4.38553141703147	0.284
112	7197	4	128	3315	5963	1.0	20x	raw	a647	0	482.038	614.011	55.955	0.28300000000000003	3.68	7.322999999999999	-1.0	0	8.40687585183489	0.28300000000000003
113	7198	4	31	2454	5326	1.0	20x	raw	a647	0	141.24200000000005	122.008	55.81399999999999	0.281	2.213	25.0	-1.0	0	7.41997809053656	0.281
114	7199	4	131	6570	13014	1.0	20x	raw	a647	129	484.1	432.0	56.028	0.28	2.8510000000000004	10.186	1.396	0	8.37295250991755	0.28
137	7222	4	151	10134	21569	1.0	20x	raw	a647	159	597.999	524.945	57.088	0.262	2.267	13.625	1.219	0	13.181006107777698	0.262
116	7201	4	151	10134	21569	1.0	20x	raw	a647	159	599.1759999999998	525.006	54.94600000000001	0.278	1.601	17.053	1.245	0	8.63220297292848	0.278
117	7202	4	54	13185	22737	1.0	20x	raw	a647	184	224.932	613.998	54.901	0.277	2.089	12.249	1.188	0	6.58269876572517	0.277
118	7203	4	107	6525	13580	1.0	20x	raw	a647	38	417.913	148.02700000000004	54.067	0.277	1.955	5.947	1.304	0	6.16259631677471	0.277
119	7204	4	36	6508	10746	1.0	20x	raw	a647	0	141.967	609.855	54.053	0.277	2.826	6.593	-1.0	0	4.5631536698594415	0.277
120	7205	4	54	13185	22737	1.0	20x	raw	a647	184	225.032	612.965	56.175	0.277	1.7080000000000002	10.686	1.273	0	6.240130790120831	0.277
121	7206	4	36	6508	10746	1.0	20x	raw	a647	180	145.878	619.265	57.021	0.275	2.2230000000000003	4.457	1.248	0	4.360093557153228	0.275
122	7207	4	94	5330	10231	1.0	20x	raw	a647	108	393.847	455.13	53.92	0.275	1.567	11.21	1.26	0	9.738345294663212	0.275
123	7208	4	83	5106	5922	1.0	20x	raw	a647	48	336.0130000000001	170.033	54.817	0.273	2.049	4.312	1.223	0	5.40064100375381	0.273
124	7209	4	131	6570	13014	1.0	20x	raw	a647	0	488.022	421.892	57.09	0.273	2.555	8.642999999999999	-1.0	0	7.86153146346421	0.273
125	7210	4	55	6444	14364	1.0	20x	raw	a647	0	248.09	303.009	53.16	0.273	3.423	4.684	-1.0	0	5.0978237060919405	0.273
126	7211	4	137	23142	44137	1.0	20x	raw	a647	59	600.998	245.947	57.113	0.273	2.877	5.099	1.196	0	5.7617470000143385	0.273
127	7212	4	121	6210	12420	1.0	20x	raw	a647	0	472.11800000000005	195.931	50.101000000000006	0.27	2.781	2.525	-1.0	0	3.31893036663394	0.27
128	7213	4	107	6525	13580	1.0	20x	raw	a647	38	430.103	155.065	56.022	0.269	2.761	5.7639999999999985	1.259	0	5.28398550688954	0.269
129	7214	4	36	6508	10746	1.0	20x	raw	a647	0	146.89600000000004	599.904	55.075	0.269	2.157	4.654	-1.0	0	3.42628064112525	0.269
130	7215	4	54	13185	22737	1.0	20x	raw	a647	184	226.97	647.95	53.087	0.269	1.825	12.309	1.21	0	12.514397000090597	0.269
131	7216	4	149	7305	15733	1.0	20x	raw	a647	92	561.9580000000002	328.225	55.9	0.267	1.858	11.187	1.219	0	6.03254667302312	0.267
132	7217	4	62	6615	12414	1.0	20x	raw	a647	0	281.03700000000003	634.941	47.975	0.267	2.2430000000000003	11.762	-1.0	0	11.3689298442107	0.267
133	7218	4	37	5711	10648	1.0	20x	raw	a647	180	177.032	591.964	54.024	0.266	1.937	5.32	1.336	0	5.04628206488316	0.266
134	7219	4	37	5711	10648	1.0	20x	raw	a647	180	177.02700000000004	590.966	55.018	0.266	2.3280000000000003	3.216	1.278	0	3.6540666573338494	0.266
135	7220	4	44	1809	5869	1.0	20x	raw	a647	62	150.22299999999996	251.951	55.1	0.263	2.156	4.942	1.245	0	5.24005028579702	0.263
136	7221	4	131	6570	13014	1.0	20x	raw	a647	129	482.879	431.987	57.163	0.262	2.384	10.884	1.317	0	7.8001882883435	0.262
139	7224	4	95	14245	26719	1.0	20x	raw	a647	108	395.908	424.102	52.794	0.26	1.844	12.799	1.3130000000000002	0	10.204404830842499	0.26
140	7225	4	54	13185	22737	1.0	20x	raw	a647	0	222.851	634.93	52.055	0.26	3.377	10.579	-1.0	0	4.78360647544525	0.26
141	7226	4	95	14245	26719	1.0	20x	raw	a647	108	397.021	422.977	52.826	0.26	2.01	5.81	1.281	0	7.33072879905349	0.26
142	7227	4	155	2493	5531	1.0	20x	raw	a647	157	570.883	533.011	52.06100000000001	0.258	1.786	13.181	1.314	0	14.3882297187925	0.258
143	7228	4	69	4248	8883	1.0	20x	raw	a647	0	279.148	642.216	49.977	0.257	1.793	1.105	-1.0	0	1.13292149321978	0.257
144	7229	4	137	23142	44137	1.0	20x	raw	a647	0	632.955	258.187	52.099	0.256	1.599	9.922	-1.0	0	10.697269736418301	0.256
145	7230	4	47	7653	16235	1.0	20x	raw	a647	0	203.906	286.039	52.819	0.256	2.251	2.84	-1.0	0	2.8900126159207	0.256
146	7231	4	84	13931	25142	1.0	20x	raw	a647	0	390.011	182.051	53.847	0.256	1.729	25.601	-1.0	0	13.537291435027402	0.256
311	7396	4	149	7305	15733	1.0	20x	raw	a647	92	584.901	325.026	51.924	0.208	2.21	10.003	1.255	0	6.1330076692698094	0.208
148	7233	4	36	6508	10746	1.0	20x	raw	a647	0	145.769	601.03	51.86	0.254	2.737	3.459	-1.0	0	3.57584680742946	0.254
149	7234	4	118	8253	15606	1.0	20x	raw	a647	0	425.889	587.168	55.952	0.254	1.905	7.772	-1.0	0	5.22931568534393	0.254
150	7235	4	69	4248	8883	1.0	20x	raw	a647	198	293.933	634.934	52.052	0.253	1.815	10.005	1.305	0	5.5701581920244	0.253
261	7346	4	62	6615	12414	1.0	20x	raw	a647	187	286.86	624.994	48.746	0.22	2.131	6.222	1.126	0	6.839335306196048	0.22
152	7237	4	102	4737	10799	1.0	20x	raw	a647	0	362.035	491.94	52.856	0.252	1.525	4.771	-1.0	0	4.63621632663715	0.252
153	7238	4	123	14667	32271	1.0	20x	raw	a647	142	490.946	528.1419999999998	54.984	0.252	2.32	9.353	1.269	0	8.01420896553533	0.252
155	7240	4	116	3789	9634	1.0	20x	raw	a647	199	422.958	636.945	52.26300000000001	0.252	2.224	6.307	1.151	0	5.313998042720652	0.252
156	7241	4	47	7653	16235	1.0	20x	raw	a647	66	200.117	268.932	51.959	0.251	1.61	8.503	1.217	0	7.31885738743483	0.251
157	7242	4	55	6444	14364	1.0	20x	raw	a647	0	205.101	285.978	54.166	0.251	1.869	5.051	-1.0	0	2.87864187338837	0.251
158	7243	4	166	7659	16094	1.0	20x	raw	a647	176	652.97	568.149	54.12	0.251	1.91	14.098	1.324	0	13.047555629925098	0.251
176	7261	4	111	3614	6083	1.0	20x	raw	a647	0	464.059	369.979	57.033	0.245	1.751	9.579	-1.0	0	10.708406068472401	0.245
161	7246	4	55	6444	14364	1.0	20x	raw	a647	78	221.014	288.079	53.19300000000001	0.249	2.44	4.046	1.27	0	2.57873314801529	0.249
162	7247	4	55	6444	14364	1.0	20x	raw	a647	78	220.957	287.004	52.045	0.249	2.444	3.537	1.296	0	3.9159425338298703	0.249
163	7248	4	54	13185	22737	1.0	20x	raw	a647	184	216.802	629.056	50.865	0.248	2.008	8.004	1.253	0	5.11475541333708	0.248
164	7249	4	137	23142	44137	1.0	20x	raw	a647	59	632.96	256.97	51.062	0.248	2.17	10.443	1.304	0	12.023637350099099	0.248
165	7250	4	121	6210	12420	1.0	20x	raw	a647	51	478.818	188.014	58.143	0.247	2.031	5.815	1.234	0	3.59166311795125	0.247
166	7251	4	69	4248	8883	1.0	20x	raw	a647	0	294.936	622.016	53.276	0.247	2.08	4.749	-1.0	0	5.862019552047008	0.247
167	7252	4	81	6832	10556	1.0	20x	raw	a647	48	325.903	174.9	49.108	0.247	1.712	7.262	1.356	0	7.07539633283086	0.247
169	7254	4	93	3132	7740	1.0	20x	raw	a647	40	343.917	140.055	53.106	0.247	1.94	8.611	1.239	0	6.86224132049945	0.247
179	7264	4	160	7857	17672	1.0	20x	raw	a647	169	638.043	550.952	53.996	0.244	1.69	8.77	1.226	0	7.06366162620879	0.244
172	7257	4	160	7857	17672	1.0	20x	raw	a647	169	638.0269999999998	552.053	55.002	0.246	1.693	11.243	1.2919999999999998	0	11.2293363015801	0.246
173	7258	4	54	13185	22737	1.0	20x	raw	a647	0	222.954	609.011	56.221	0.246	1.558	2.402	-1.0	0	2.89029403987539	0.246
174	7259	4	54	13185	22737	1.0	20x	raw	a647	0	223.003	607.823	55.007	0.246	1.6969999999999998	3.337	-1.0	0	3.61555808212629	0.246
175	7260	4	54	13185	22737	1.0	20x	raw	a647	184	217.913	627.816	52.114	0.246	1.869	4.533	1.21	0	5.11256567628792	0.246
177	7262	4	137	23142	44137	1.0	20x	raw	a647	59	578.908	250.085	53.129	0.245	1.837	5.521	1.187	0	6.91275395827708	0.245
181	7266	4	149	7305	15733	1.0	20x	raw	a647	0	605.9630000000002	343.95	53.041	0.243	2.954	9.072	-1.0	0	5.61801298101697	0.243
182	7267	4	18	4453	7690	1.0	20x	raw	a647	99	94.069	349.889	50.715	0.242	1.992	12.647	1.214	0	9.298363846907199	0.242
184	7269	4	31	2454	5326	1.0	20x	raw	a647	0	143.911	128.825	55.761	0.242	2.191	5.737	-1.0	0	6.033629681398258	0.242
185	7270	4	83	5106	5922	1.0	20x	raw	a647	48	339.941	160.989	56.072	0.242	3.177	7.997000000000001	1.198	0	3.5836719377056	0.242
186	7271	4	99	3169	6169	1.0	20x	raw	a647	0	394.008	538.144	56.794	0.242	1.889	9.972	-1.0	0	7.7236519804531385	0.242
187	7272	4	84	13931	25142	1.0	20x	raw	a647	48	376.782	172.884	57.048	0.24	1.59	8.996	1.319	0	6.66672138085218	0.24
190	7275	4	149	7305	15733	1.0	20x	raw	a647	0	604.9169999999998	343.959	51.957	0.24	2.9930000000000003	1.881	-1.0	0	2.04540234747572	0.24
191	7276	4	149	7305	15733	1.0	20x	raw	a647	0	603.783	342.972	51.931	0.24	2.8680000000000003	1.826	-1.0	0	1.84941024468761	0.24
281	7366	4	55	6444	14364	1.0	20x	raw	a647	78	235.058	278.947	49.82100000000001	0.215	1.6969999999999998	9.537	1.128	0	4.79308056072143	0.215
194	7279	4	47	7653	16235	1.0	20x	raw	a647	0	173.90599999999995	278.892	53.188	0.238	2.582	4.822	-1.0	0	4.69119467236592	0.238
195	7280	4	69	4248	8883	1.0	20x	raw	a647	198	287.016	642.07	53.948	0.238	1.719	4.852	1.315	0	3.8669790890334	0.238
196	7281	4	100	5758	9747	1.0	20x	raw	a647	0	409.974	558.9830000000002	56.045	0.237	1.7919999999999998	8.842	-1.0	0	6.194378339311969	0.237
197	7282	4	168	6021	12284	1.0	20x	raw	a647	115	629.006	414.057	58.922	0.236	2.664	13.889	1.207	0	10.1668277643975	0.236
198	7283	4	137	23142	44137	1.0	20x	raw	a647	0	636.0269999999998	266.962	54.969	0.236	2.395	6.737	-1.0	0	5.680766530867231	0.236
199	7284	4	83	5106	5922	1.0	20x	raw	a647	48	339.052	162.002	53.00899999999999	0.235	3.28	6.7010000000000005	1.26	0	5.1622910052323085	0.235
324	7409	4	45	7959	14921	1.0	20x	raw	a647	0	172.926	32.032	58.1	0.206	1.3630000000000002	8.218	-1.0	0	7.92608452736766	0.206
201	7286	4	137	23142	44137	1.0	20x	raw	a647	59	536.133	244.037	51.95399999999999	0.235	1.439	11.903	1.338	0	13.2242284884478	0.235
202	7287	4	45	7959	14921	1.0	20x	raw	a647	2	185.88	29.979	50.983	0.234	1.955	5.086	1.29	0	4.92697416215717	0.234
204	7289	4	83	5106	5922	1.0	20x	raw	a647	48	341.134	160.94899999999996	58.074	0.234	1.557	8.802999999999997	1.285	0	4.25433771279877	0.234
205	7290	4	81	6832	10556	1.0	20x	raw	a647	48	335.944	197.017	56.996	0.233	1.515	9.406	1.224	0	5.72099978684815	0.233
206	7291	4	123	14667	32271	1.0	20x	raw	a647	142	497.087	523.097	55.832	0.233	1.824	12.913	1.281	0	5.766154971387251	0.233
207	7292	4	151	10134	21569	1.0	20x	raw	a647	159	547.986	539.9	61.583	0.233	4.697	4.382	1.204	0	4.289091017186991	0.233
209	7294	4	122	7582	15840	1.0	20x	raw	a647	0	528.137	472.756	55.815	0.232	1.862	7.1720000000000015	-1.0	0	5.6732294224575694	0.232
210	7295	4	19	2277	5868	1.0	20x	raw	a647	29	70.944	105.98	55.719	0.232	1.4380000000000002	7.8820000000000014	1.255	0	7.5923740635426915	0.232
269	7354	4	42	3977	8220	1.0	20x	raw	a647	101	166.94299999999996	359.04	56.085	0.217	3.425	7.981	1.118	0	8.35446478161673	0.217
212	7297	4	124	5256	10249	1.0	20x	raw	a647	0	458.949	648.8290000000002	51.06800000000001	0.231	2.593	5.995	-1.0	0	4.14639801250972	0.231
213	7298	4	54	13185	22737	1.0	20x	raw	a647	0	248.0	623.865	52.819	0.231	1.7080000000000002	7.701	-1.0	0	7.79065501097679	0.231
214	7299	4	95	14245	26719	1.0	20x	raw	a647	0	362.01	356.935	56.302	0.23	1.74	6.985	-1.0	0	8.467234787762411	0.23
216	7301	4	81	6832	10556	1.0	20x	raw	a647	48	324.901	189.074	56.11	0.229	1.6740000000000002	4.107	1.215	0	4.29578955437804	0.229
228	7313	4	55	6444	14364	1.0	20x	raw	a647	0	218.261	292.071	55.118	0.226	3.54	2.727	-1.0	0	2.44448148763477	0.226
218	7303	4	116	3789	9634	1.0	20x	raw	a647	199	435.9380000000001	632.998	56.886	0.229	1.6	5.356	1.244	0	4.95464828291097	0.229
219	7304	4	100	5758	9747	1.0	20x	raw	a647	161	391.108	547.043	54.908	0.229	1.396	14.524	1.351	0	6.64148440297073	0.229
327	7412	4	121	6210	12420	1.0	20x	raw	a647	0	467.9980000000001	175.92700000000005	57.06100000000001	0.206	1.985	5.1789999999999985	-1.0	0	2.89807199744258	0.206
369	7454	4	169	2124	7862	1.0	20x	raw	a647	0	650.993	331.967	55.88800000000001	0.197	1.91	11.211	-1.0	0	5.79332234341681	0.197
223	7308	4	111	3614	6083	1.0	20x	raw	a647	103	457.984	357.8130000000001	55.008	0.227	2.127	4.245	1.224	0	5.2545566374672505	0.227
224	7309	4	149	7305	15733	1.0	20x	raw	a647	0	596.144	320.97	55.967	0.226	2.314	3.318	-1.0	0	3.2041261138404	0.226
225	7310	4	55	6444	14364	1.0	20x	raw	a647	0	217.064	292.064	54.01300000000001	0.226	2.276	5.523	-1.0	0	3.66759658926829	0.226
226	7311	4	16	4095	8090	1.0	20x	raw	a647	0	62.14100000000001	336.135	56.132	0.226	2.102	8.474	-1.0	0	8.8376918029497	0.226
227	7312	4	149	7305	15733	1.0	20x	raw	a647	0	594.873	320.888	56.956	0.226	2.25	2.426	-1.0	0	2.56806400920282	0.226
230	7315	4	122	7582	15840	1.0	20x	raw	a647	0	476.18300000000005	496.015	54.79	0.226	1.59	9.095	-1.0	0	6.00678734196661	0.226
232	7317	4	37	5711	10648	1.0	20x	raw	a647	180	174.937	595.071	56.18899999999999	0.225	1.429	5.211	1.374	0	5.63008743846389	0.225
233	7318	4	25	6596	12815	1.0	20x	raw	a647	54	122.987	183.126	58.085	0.225	2.31	5.124	1.225	0	5.5047917981945	0.225
407	7492	4	167	5304	13549	1.0	20x	raw	a647	0	645.016	539.9590000000002	52.112	0.192	1.814	9.979	-1.0	0	7.71478374788949	0.192
235	7320	4	107	6525	13580	1.0	20x	raw	a647	38	420.141	145.113	51.087	0.225	1.868	7.391	1.26	0	6.42383596774431	0.225
333	7418	4	151	10134	21569	1.0	20x	raw	a647	159	590.922	552.869	49.978	0.205	2.468	13.652	1.188	0	2.39584649209525	0.205
237	7322	4	60	10602	19741	1.0	20x	raw	a647	132	264.008	467.109	56.242	0.225	1.954	10.925	1.16	0	8.897649763383779	0.225
239	7324	4	83	5106	5922	1.0	20x	raw	a647	48	337.9530000000001	161.97	54.038	0.225	2.09	9.833	1.278	0	7.68633837689336	0.225
240	7325	4	47	7653	16235	1.0	20x	raw	a647	0	172.884	278.945	52.106	0.224	2.415	5.1720000000000015	-1.0	0	3.9356055010402695	0.224
241	7326	4	95	14245	26719	1.0	20x	raw	a647	108	400.01	418.068	56.976000000000006	0.224	2.137	6.215	1.22	0	3.22437353926387	0.224
242	7327	4	83	5106	5922	1.0	20x	raw	a647	48	335.1980000000001	163.108	58.052	0.224	1.5659999999999998	4.033	1.268	0	4.625262115607558	0.224
243	7328	4	118	8253	15606	1.0	20x	raw	a647	0	432.166	588.789	56.863	0.224	1.88	4.426	-1.0	0	3.65219158669389	0.224
244	7329	4	44	1809	5869	1.0	20x	raw	a647	62	158.95	250.06	52.915	0.224	2.219	11.212	1.258	0	6.229380485461968	0.224
672	7757	4	42	3977	8220	1.0	20x	raw	a647	101	168.015	358.98	58.976000000000006	0.16399999999999998	2.266	8.427	1.167	0	8.72780362232631	0.16399999999999998
248	7333	4	36	6508	10746	1.0	20x	raw	a647	180	168.97400000000005	607.924	51.805	0.223	1.17	17.333	1.304	0	13.825854052838599	0.223
247	7332	4	7	2856	5556	1.0	20x	raw	a647	25	43.842	82.18799999999997	50.846	0.223	1.608	7.2010000000000005	1.311	0	7.53088385290495	0.223
249	7334	4	137	23142	44137	1.0	20x	raw	a647	59	628.164	263.962	49.924	0.223	2.344	7.36	1.289	0	4.891403053144692	0.223
250	7335	4	95	14245	26719	1.0	20x	raw	a647	0	387.946	426.072	56.003	0.222	2.065	8.971	-1.0	0	7.140718825456751	0.222
255	7340	4	151	10134	21569	1.0	20x	raw	a647	159	571.019	558.9019999999998	58.932	0.221	1.59	3.77	1.229	0	4.40675865484152	0.221
252	7337	4	151	10134	21569	1.0	20x	raw	a647	0	558.942	547.087	60.021	0.222	4.045	2.755	-1.0	0	3.44649570518464	0.222
278	7363	4	95	14245	26719	1.0	20x	raw	a647	0	388.137	425.061	58.306	0.21600000000000005	1.989	5.306	-1.0	0	5.1376072434959115	0.21600000000000005
254	7339	4	25	6596	12815	1.0	20x	raw	a647	54	122.845	188.929	53.841	0.222	1.212	4.777	1.344	0	5.5056359557290495	0.222
256	7341	4	55	6444	14364	1.0	20x	raw	a647	78	217.929	281.069	52.99	0.221	2.041	2.928	1.315	0	3.2949277573413096	0.221
257	7342	4	62	6615	12414	1.0	20x	raw	a647	187	288.076	624.923	49.967	0.22	1.793	5.042	1.185	0	6.27490248688121	0.22
258	7343	4	151	10134	21569	1.0	20x	raw	a647	159	603.0	535.049	55.108	0.22	1.675	5.513	1.202	0	6.710002358056362	0.22
260	7345	4	75	3207	8844	1.0	20x	raw	a647	156	315.991	517.969	54.209	0.22	1.868	5.307	1.196	0	6.07416830226543	0.22
262	7347	4	81	6832	10556	1.0	20x	raw	a647	0	329.99300000000005	196.951	52.039	0.219	1.923	2.756	-1.0	0	3.40167213261386	0.219
298	7383	4	69	4248	8883	1.0	20x	raw	a647	0	308.934	647.942	57.959	0.21	1.922	11.515	-1.0	0	7.12256902748069	0.21
738	7823	4	148	2634	5347	1.0	20x	raw	a647	0	543.024	317.069	55.04	0.158	3.298	6.4929999999999986	-1.0	0	5.929569959253231	0.158
266	7351	4	37	5711	10648	1.0	20x	raw	a647	180	176.995	587.904	55.911	0.218	1.939	1.916	1.247	0	2.37266405770829	0.218
320	7405	4	37	5711	10648	1.0	20x	raw	a647	0	196.044	582.964	55.114	0.207	2.65	4.669	-1.0	0	5.038959652848138	0.207
270	7355	4	47	7653	16235	1.0	20x	raw	a647	66	199.023	268.957	55.057	0.217	1.5219999999999998	7.669	1.135	0	7.504922634832551	0.217
271	7356	4	55	6444	14364	1.0	20x	raw	a647	78	218.024	279.901	55.035	0.217	2.142	1.777	1.3019999999999998	0	2.2140915453301098	0.217
272	7357	4	93	3132	7740	1.0	20x	raw	a647	0	362.079	139.917	58.937	0.217	2.073	7.612	-1.0	0	5.14945134227516	0.217
273	7358	4	31	2454	5326	1.0	20x	raw	a647	36	142.872	136.941	56.265	0.21600000000000005	1.814	2.9530000000000003	1.193	0	3.1807461145104905	0.21600000000000005
276	7361	4	81	6832	10556	1.0	20x	raw	a647	48	324.131	172.092	55.973	0.21600000000000005	1.793	6.596	1.3	0	5.10026062908481	0.21600000000000005
277	7362	4	83	5106	5922	1.0	20x	raw	a647	48	339.039	162.98	50.005	0.21600000000000005	2.49	13.767	1.308	0	8.06364466182334	0.21600000000000005
279	7364	4	69	4248	8883	1.0	20x	raw	a647	198	285.915	642.104	52.033	0.21600000000000005	2.414	5.5120000000000005	1.212	0	3.12064989357044	0.21600000000000005
280	7365	4	36	6508	10746	1.0	20x	raw	a647	0	146.938	601.057	54.035	0.215	2.6710000000000003	7.496	-1.0	0	5.04195847989416	0.215
282	7367	4	16	4095	8090	1.0	20x	raw	a647	0	61.042	336.17	53.908	0.215	2.37	7.411	-1.0	0	8.00520617611111	0.215
283	7368	4	37	5711	10648	1.0	20x	raw	a647	180	170.011	586.1709999999998	56.113	0.215	2.047	2.875	1.157	0	3.4576954903097006	0.215
541	7626	4	121	6210	12420	1.0	20x	raw	a647	51	467.042	177.016	52.052	0.177	1.654	4.968	1.143	0	3.55603716285795	0.177
346	7431	4	93	3132	7740	1.0	20x	raw	a647	0	360.945	139.959	59.976000000000006	0.201	1.557	5.12	-1.0	0	5.23564768184413	0.201
357	7442	4	113	4389	8665	1.0	20x	raw	a647	103	488.925	389.978	57.033	0.199	2.861	2.293	1.259	0	3.10885518517653	0.199
287	7372	4	4	9729	24319	1.0	20x	raw	a647	0	73.051	249.819	57.014	0.214	1.801	11.147	-1.0	0	9.32257498096593	0.214
289	7374	4	4	9729	24319	1.0	20x	raw	a647	67	72.985	250.966	58.043	0.214	1.844	9.375	1.254	0	8.15091499120196	0.214
290	7375	4	137	23142	44137	1.0	20x	raw	a647	59	626.039	257.09	54.014	0.214	2.567	5.138	1.332	0	4.59122972362467	0.214
291	7376	4	37	5711	10648	1.0	20x	raw	a647	180	168.92	598.976	56.081	0.213	2.152	13.275	1.205	0	4.88750216141286	0.213
292	7377	4	84	13931	25142	1.0	20x	raw	a647	0	350.045	199.057	53.956	0.212	1.557	10.16	-1.0	0	5.73741520051651	0.212
293	7378	4	137	23142	44137	1.0	20x	raw	a647	59	624.987	248.942	50.014	0.211	1.96	9.023	1.2990000000000002	0	7.125264990227129	0.211
294	7379	4	115	5089	8891	1.0	20x	raw	a647	103	495.052	380.99300000000005	55.974	0.211	2.091	10.249	1.229	0	7.89294375544495	0.211
295	7380	4	149	7305	15733	1.0	20x	raw	a647	92	591.998	330.821	56.93	0.211	2.314	3.373	1.195	0	4.36399288637843	0.211
297	7382	4	115	5089	8891	1.0	20x	raw	a647	103	495.072	381.984	54.956	0.211	2.041	12.359000000000002	1.255	0	9.61430870667706	0.211
299	7384	4	95	14245	26719	1.0	20x	raw	a647	108	399.114	400.086	54.128	0.21	1.751	10.137	1.232	0	5.67701287971774	0.21
300	7385	4	36	6508	10746	1.0	20x	raw	a647	180	144.966	612.06	55.178	0.21	4.771	5.138	1.3	0	4.92288880173705	0.21
301	7386	4	55	6444	14364	1.0	20x	raw	a647	0	227.993	276.216	53.015	0.21	1.776	5.214	-1.0	0	4.2963974205051	0.21
302	7387	4	124	5256	10249	1.0	20x	raw	a647	0	452.835	649.936	55.139	0.21	2.373	2.962	-1.0	0	3.5225874163754303	0.21
303	7388	4	19	2277	5868	1.0	20x	raw	a647	29	72.013	105.992	57.862	0.209	1.948	8.227	1.146	0	7.12043689243297	0.209
304	7389	4	128	3315	5963	1.0	20x	raw	a647	0	483.122	614.012	57.878	0.209	4.151	10.647	-1.0	0	11.2077931698488	0.209
305	7390	4	15	12312	21418	1.0	20x	raw	a647	0	56.15	360.0030000000001	50.764	0.209	1.938	8.243	-1.0	0	7.1782781100036	0.209
306	7391	4	54	13185	22737	1.0	20x	raw	a647	184	212.024	639.991	53.95399999999999	0.209	1.621	4.026	1.192	0	2.36587994683251	0.209
307	7392	4	94	5330	10231	1.0	20x	raw	a647	108	401.853	455.882	53.203	0.209	2.387	6.238	1.247	0	4.63214617418897	0.209
308	7393	4	75	3207	8844	1.0	20x	raw	a647	0	319.933	519.99	55.063	0.208	1.3	7.765	-1.0	0	5.74059614572205	0.208
309	7394	4	127	3198	6339	1.0	20x	raw	a647	191	479.93	630.011	51.088	0.208	2.214	9.356	1.173	0	10.3625635851926	0.208
497	7582	4	121	6210	12420	1.0	20x	raw	a647	0	446.136	178.99	53.926	0.182	1.547	8.297	-1.0	0	5.472241752454	0.182
