sid	nid	size	dilated_size	scaling	magnification	image_type	Channel	Nuclei	x	y	z	Value	FWHM	SNR	NSNR	Label	SNR2	Value2
1	147	7146	12892	1.0	60x	raw	a647	0	1844.036	1098.92	18.916	0.583	3.135	28.99	-1.0	0	33.5515524598493	0.583
1	120	15858	22102	1.0	60x	raw	a647	0	1510.904	1050.0230000000001	23.038	0.581	3.4360000000000004	8.314	-1.0	0	8.19025902332335	0.581
1	120	15858	22102	1.0	60x	raw	a647	81	1512.977	1102.996	14.91	0.579	3.1289999999999996	8.583	2.062	0	8.74333523496208	0.579
1	120	15858	22102	1.0	60x	raw	a647	0	1452.9389999999999	1148.165	18.992	0.579	3.4419999999999997	9.919	-1.0	0	7.94341286032131	0.579
1	18	11165	21464	1.0	60x	raw	a647	0	229.06599999999997	226.08599999999998	28.872	0.578	4.099	31.979	-1.0	0	36.3729260189441	0.578
1	120	15858	22102	1.0	60x	raw	a647	81	1516.965	1083.938	23.843000000000004	0.578	3.26	43.617	1.976	0	20.7653837674146	0.578
1	120	15858	22102	1.0	60x	raw	a647	0	1513.116	1049.002	20.737	0.5770000000000001	3.417	3.265	-1.0	0	4.51773657374274	0.5770000000000001
1	116	6376	11709	1.0	60x	raw	a647	58	1280.882	541.024	28.015	0.5760000000000001	3.344	3.943	2.233	0	5.24987891733936	0.5760000000000001
1	120	15858	22102	1.0	60x	raw	a647	0	1650.904	1085.029	22.93	0.5760000000000001	4.385	17.452	-1.0	0	5.35986103416936	0.5760000000000001
1	119	5734	8814	1.0	60x	raw	a647	0	1518.0629999999999	1034.984	13.86	0.574	3.18	28.783	-1.0	0	27.732237781117398	0.574
1	120	15858	22102	1.0	60x	raw	a647	0	1454.0120000000002	1147.038	17.951	0.573	4.468	26.781	-1.0	0	31.474762437091197	0.573
1	79	7362	14370	1.0	60x	raw	a647	54	844.07	569.0459999999999	27.886999999999997	0.5710000000000001	3.449	16.067999999999998	2.15	0	21.7048959252674	0.5710000000000001
1	89	10436	20499	1.0	60x	raw	a647	60	1077.941	601.025	21.77	0.5710000000000001	3.042	14.197000000000001	2.329	0	17.3352166232749	0.5710000000000001
1	120	15858	22102	1.0	60x	raw	a647	0	1455.11	1145.893	16.826	0.569	3.653	51.647	-1.0	0	8.11098948067348	0.569
1	99	6084	10494	1.0	60x	raw	a647	0	1095.042	1189.059	28.866999999999997	0.569	2.617	23.025	-1.0	0	15.365019052764099	0.569
1	59	4563	10818	1.0	60x	raw	a647	103	619.0459999999999	1221.865	22.769000000000002	0.569	3.341	35.389	2.1830000000000003	0	38.144674831661604	0.569
1	59	4563	10818	1.0	60x	raw	a647	103	655.0369999999999	1240.052	24.910999999999998	0.568	3.4619999999999997	14.731	2.14	0	15.947536918543	0.568
1	147	7146	12892	1.0	60x	raw	a647	0	1735.0479999999998	1087.904	16.090999999999998	0.5670000000000001	3.7039999999999997	30.101	-1.0	0	18.7657825271041	0.5670000000000001
1	22	6235	10654	1.0	60x	raw	a647	13	415.967	271.8	28.163	0.5670000000000001	4.183	9.338	2.2	0	8.50307582795009	0.5670000000000001
1	115	1592	2468	1.0	60x	raw	a647	58	1250.933	567.006	26.905	0.5660000000000001	3.404	19.145	2.1959999999999997	0	24.305117916797	0.5660000000000001
1	111	5754	12212	1.0	60x	raw	a647	0	1283.979	1793.875	27.964000000000002	0.5660000000000001	3.458	13.512	-1.0	0	9.85608263021118	0.5660000000000001
1	99	6084	10494	1.0	60x	raw	a647	0	1068.912	1193.175	27.951	0.5660000000000001	2.9210000000000003	24.054000000000002	-1.0	0	5.344847488329759	0.5660000000000001
1	118	6479	10235	1.0	60x	raw	a647	0	1460.0439999999999	938.061	25.980999999999998	0.565	3.555	46.65	-1.0	0	34.850239960201606	0.565
1	89	10436	20499	1.0	60x	raw	a647	0	1184.089	534.972	17.739	0.563	3.303	26.914	-1.0	0	26.8355722883842	0.563
1	59	4563	10818	1.0	60x	raw	a647	0	659.923	1245.963	27.958000000000002	0.562	2.8739999999999997	26.061	-1.0	0	11.2318506897989	0.562
1	130	11627	17748	1.0	60x	raw	a647	131	1467.945	1650.983	20.785	0.562	3.147	42.118	2.465	0	35.361033876480704	0.562
1	147	7146	12892	1.0	60x	raw	a647	93	1770.9520000000002	1105.14	19.137	0.561	3.83	13.558	2.267	0	10.9174953314698	0.561
